SharedMemoryNone: SharedMemoryAllocate 1073741824 GPU implementation 
0SharedMemoryNone:  SharedMemoryNone.cc acceleratorAllocDevice 1073741824bytes at 0x300000000 for comms buffers 

__|__|__|__|__|__|__|__|__|__|__|__|__|__|__
__|__|__|__|__|__|__|__|__|__|__|__|__|__|__
__|_ |  |  |  |  |  |  |  |  |  |  |  | _|__
__|_                                    _|__
__|_   GGGG    RRRR    III    DDDD      _|__
__|_  G        R   R    I     D   D     _|__
__|_  G        R   R    I     D    D    _|__
__|_  G  GG    RRRR     I     D    D    _|__
__|_  G   G    R  R     I     D   D     _|__
__|_   GGGG    R   R   III    DDDD      _|__
__|_                                    _|__
__|__|__|__|__|__|__|__|__|__|__|__|__|__|__
__|__|__|__|__|__|__|__|__|__|__|__|__|__|__
  |  |  |  |  |  |  |  |  |  |  |  |  |  |  


Copyright (C) 2015 Peter Boyle, Azusa Yamaguchi, Guido Cossu, Antonin Portelli and other authors

This program is free software; you can redistribute it and/or modify
it under the terms of the GNU General Public License as published by
the Free Software Foundation; either version 2 of the License, or
(at your option) any later version.

This program is distributed in the hope that it will be useful,
but WITHOUT ANY WARRANTY; without even the implied warranty of
MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
GNU General Public License for more details.
Current Grid git commit hash=e138258129faed5cb12fc0e5bbf829f69c6a2a3d: (HEAD -> feature/gpt, origin/feature/gpt, origin/HEAD) uncommited changes

Grid : Message : ================================================ 
Grid : Message : MPI is initialised and logging filters activated 
Grid : Message : ================================================ 
Grid : Message : This rank is running on host Eriks-MacBook-Pro-7.local
Grid : Message : Requested 1073741824 byte stencil comms buffers 
Grid : Message : MemoryManager::Init() setting up
Grid : Message : MemoryManager::Init() cache pool for recent host   allocations: SMALL 8 LARGE 2 HUGE 0
Grid : Message : MemoryManager::Init() cache pool for recent device allocations: SMALL 16 LARGE 8 Huge 0
Grid : Message : MemoryManager::Init() cache pool for recent shared allocations: SMALL 16 LARGE 8 Huge 0
Grid : Message : MemoryManager::Init() Unified memory space

=============================================
              Initialized GPT                
     Copyright (C) 2020 Christoph Lehner     
=============================================
GPT :       0.228293 s : Initializing gpt.random(nambu-obc5d-1k,vectorized_ranlux24_389_64) took 0.000491858 s
GPT :       0.240335 s : 
                       : Nambu HMC Markov chain with 5D OBC scaffold in G
                       :   lattice = [4, 4, 4, 4]
                       :   beta    = 1.0
                       :   c_p     = 0.75
                       :   c_r     = 1.5
                       :   kappa5  = 1.0
                       :   tau     = 2.0, MD steps = 10  (eps = 0.2)
                       :   ntherm  = 10, ntraj = 1000
                       : 
GPT :       0.265027 s : Thermalizing 10 trajectories
GPT :      16.787600 s : Thermalized in 16.5 s: plaquette = 0.062985
GPT :      18.469876 s : Trajectory 0: plaquette = 0.051072, dH = -4.4148e-01, accept = 1, Q = +0.008046, S5 = -11.0653
GPT :     107.939969 s : Trajectory 53: plaquette = 0.051536, dH = +1.5947e+00, accept = 0, Q = +0.143197, S5 = +7.2372
GPT :     109.620445 s : Trajectory 54: plaquette = 0.046974, dH = +2.9336e-01, accept = 1, Q = +0.089920, S5 = -14.7424
GPT :     111.342882 s : Trajectory 55: plaquette = 0.053867, dH = +2.5689e-02, accept = 1, Q = +0.075670, S5 = +9.6603
GPT :     113.058679 s : Trajectory 56: plaquette = 0.053867, dH = +8.2112e-01, accept = 0, Q = +0.075670, S5 = -39.3360
GPT :     114.767696 s : Trajectory 57: plaquette = 0.058704, dH = +4.6505e-01, accept = 1, Q = +0.121522, S5 = -2.8349
GPT :     116.483765 s : Trajectory 58: plaquette = 0.058704, dH = +1.2632e+00, accept = 0, Q = +0.121522, S5 = -4.7249
GPT :     118.197483 s : Trajectory 59: plaquette = 0.058704, dH = +1.1112e+00, accept = 0, Q = +0.121522, S5 = -39.8464
GPT :     119.917907 s : Trajectory 60: plaquette = 0.058704, dH = +1.1686e+00, accept = 0, Q = +0.121522, S5 = -11.9097
GPT :     121.629498 s : Trajectory 61: plaquette = 0.061058, dH = +6.3475e-02, accept = 1, Q = +0.134616, S5 = +4.9844
GPT :     123.333089 s : Trajectory 62: plaquette = 0.061801, dH = -4.1790e-01, accept = 1, Q = -0.087090, S5 = -20.5186
GPT :     125.041531 s : Trajectory 63: plaquette = 0.067827, dH = -3.3889e-01, accept = 1, Q = -0.154527, S5 = +9.1931
GPT :     126.721498 s : Trajectory 64: plaquette = 0.067932, dH = -6.1691e-02, accept = 1, Q = -0.032115, S5 = +24.7521
GPT :     128.426468 s : Trajectory 65: plaquette = 0.068383, dH = -2.6313e-02, accept = 1, Q = +0.007932, S5 = +3.9079
GPT :     130.139151 s : Trajectory 66: plaquette = 0.068383, dH = +2.2974e+00, accept = 0, Q = +0.007932, S5 = -28.5975
GPT :     131.830829 s : Trajectory 67: plaquette = 0.069306, dH = +2.6407e-01, accept = 1, Q = -0.049361, S5 = +16.1551
GPT :     133.522729 s : Trajectory 68: plaquette = 0.059440, dH = +6.0787e-01, accept = 1, Q = +0.112066, S5 = +0.2275
GPT :     135.231090 s : Trajectory 69: plaquette = 0.054654, dH = +1.0194e-01, accept = 1, Q = +0.035915, S5 = +17.5622
GPT :     136.932025 s : Trajectory 70: plaquette = 0.072890, dH = +3.4057e-01, accept = 1, Q = -0.033279, S5 = -17.0469
GPT :     138.627984 s : Trajectory 71: plaquette = 0.055420, dH = +3.6508e-01, accept = 1, Q = +0.171618, S5 = -26.0299
GPT :     140.298704 s : Trajectory 72: plaquette = 0.064404, dH = -3.9218e-01, accept = 1, Q = -0.086158, S5 = -10.9327
GPT :     141.986996 s : Trajectory 73: plaquette = 0.053067, dH = -7.2950e-01, accept = 1, Q = +0.043307, S5 = +31.9250
GPT :     143.675413 s : Trajectory 74: plaquette = 0.053067, dH = +7.8510e-01, accept = 0, Q = +0.043307, S5 = -20.2562
GPT :     145.376311 s : Trajectory 75: plaquette = 0.050900, dH = +4.2820e-01, accept = 1, Q = +0.003141, S5 = +0.8566
GPT :     147.079736 s : Trajectory 76: plaquette = 0.062944, dH = -2.0289e-01, accept = 1, Q = +0.038690, S5 = -34.8966
GPT :     148.788885 s : Trajectory 77: plaquette = 0.062865, dH = +1.3148e+00, accept = 1, Q = +0.034224, S5 = +15.1970
GPT :     150.493319 s : Trajectory 78: plaquette = 0.066879, dH = +3.3303e-01, accept = 1, Q = -0.059341, S5 = +14.0984
GPT :     152.198017 s : Trajectory 79: plaquette = 0.066879, dH = +1.4989e+00, accept = 0, Q = -0.059341, S5 = -17.9507
GPT :     153.899252 s : Trajectory 80: plaquette = 0.058888, dH = -2.3654e-01, accept = 1, Q = +0.099050, S5 = +9.2864
GPT :     155.609093 s : Trajectory 81: plaquette = 0.052231, dH = -9.4376e-01, accept = 1, Q = +0.074165, S5 = -0.6507
GPT :     157.329229 s : Trajectory 82: plaquette = 0.046244, dH = +1.3474e+00, accept = 1, Q = +0.042898, S5 = +7.2746
GPT :     159.036593 s : Trajectory 83: plaquette = 0.051357, dH = +8.0450e-01, accept = 1, Q = +0.031772, S5 = +18.3195
GPT :     160.825819 s : Trajectory 84: plaquette = 0.053056, dH = +1.1107e+00, accept = 1, Q = +0.059688, S5 = -12.4121
GPT :     162.597149 s : Trajectory 85: plaquette = 0.053056, dH = +2.8557e-01, accept = 0, Q = +0.059688, S5 = +11.4404
GPT :     164.328002 s : Trajectory 86: plaquette = 0.065137, dH = +1.1815e-01, accept = 1, Q = -0.136423, S5 = -8.1755
GPT :     166.032745 s : Trajectory 87: plaquette = 0.065137, dH = +1.1664e+00, accept = 0, Q = -0.136423, S5 = +1.6822
GPT :     167.732648 s : Trajectory 88: plaquette = 0.065137, dH = +4.9017e-01, accept = 0, Q = -0.136423, S5 = -30.4228
GPT :     169.464040 s : Trajectory 89: plaquette = 0.065137, dH = +9.4530e-01, accept = 0, Q = -0.136423, S5 = +31.3829
GPT :     171.184098 s : Trajectory 90: plaquette = 0.066562, dH = -8.5399e-01, accept = 1, Q = -0.069720, S5 = +4.2507
GPT :     172.901137 s : Trajectory 91: plaquette = 0.062048, dH = -5.0076e-01, accept = 1, Q = +0.007585, S5 = -0.8188
GPT :     174.617706 s : Trajectory 92: plaquette = 0.070564, dH = +1.3756e+00, accept = 1, Q = -0.085220, S5 = +20.7776
GPT :     176.316349 s : Trajectory 93: plaquette = 0.058375, dH = +1.9375e-01, accept = 1, Q = +0.060755, S5 = -23.4316
GPT :     178.012332 s : Trajectory 94: plaquette = 0.062618, dH = +1.8133e-01, accept = 1, Q = +0.046248, S5 = +14.9634
GPT :     179.719265 s : Trajectory 95: plaquette = 0.062618, dH = +1.6198e+00, accept = 0, Q = +0.046248, S5 = -12.2364
GPT :     181.413911 s : Trajectory 96: plaquette = 0.056042, dH = +4.4972e-01, accept = 1, Q = +0.084070, S5 = +11.9770
GPT :     183.114668 s : Trajectory 97: plaquette = 0.060351, dH = -1.6772e-02, accept = 1, Q = -0.055205, S5 = -20.1954
GPT :     184.821085 s : Trajectory 98: plaquette = 0.061917, dH = -1.3826e-01, accept = 1, Q = +0.114549, S5 = +35.6260
GPT :     186.518777 s : Trajectory 99: plaquette = 0.050393, dH = +4.1557e-01, accept = 1, Q = +0.246156, S5 = -62.7182
GPT :     188.209658 s : Trajectory 100: plaquette = 0.071324, dH = -9.8313e-01, accept = 1, Q = -0.000638, S5 = +12.1995
GPT :     189.906970 s : Trajectory 101: plaquette = 0.062652, dH = +3.7686e-01, accept = 1, Q = -0.034630, S5 = -22.6956
GPT :     191.601498 s : Trajectory 102: plaquette = 0.062652, dH = +8.5292e-01, accept = 0, Q = -0.034630, S5 = -9.3332
GPT :     193.349086 s : Trajectory 103: plaquette = 0.055208, dH = +1.0614e+00, accept = 1, Q = -0.084489, S5 = +28.2333
GPT :     195.058959 s : Trajectory 104: plaquette = 0.058565, dH = -4.6359e-02, accept = 1, Q = -0.028102, S5 = +1.2173
GPT :     196.770199 s : Trajectory 105: plaquette = 0.064556, dH = +1.2083e+00, accept = 1, Q = +0.179626, S5 = +7.8730
GPT :     198.499727 s : Trajectory 106: plaquette = 0.064556, dH = +5.1489e-01, accept = 0, Q = +0.179626, S5 = -16.6699
GPT :     200.218765 s : Trajectory 107: plaquette = 0.051334, dH = +4.9470e-01, accept = 1, Q = -0.113750, S5 = -4.1576
GPT :     201.919620 s : Trajectory 108: plaquette = 0.050705, dH = -1.0951e+00, accept = 1, Q = -0.000501, S5 = -13.8389
GPT :     203.619465 s : Trajectory 109: plaquette = 0.050705, dH = +1.4889e+00, accept = 0, Q = -0.000501, S5 = +40.2699
GPT :     205.325360 s : Trajectory 110: plaquette = 0.047451, dH = +1.0017e-01, accept = 1, Q = -0.107974, S5 = +22.4607
GPT :     206.994897 s : Trajectory 111: plaquette = 0.047451, dH = +2.3191e-01, accept = 0, Q = -0.107974, S5 = +12.9546
GPT :     208.714507 s : Trajectory 112: plaquette = 0.054948, dH = +7.7882e-01, accept = 1, Q = -0.065438, S5 = -19.6444
GPT :     210.407432 s : Trajectory 113: plaquette = 0.053205, dH = +8.3379e-01, accept = 1, Q = -0.140975, S5 = -7.2664
GPT :     212.113509 s : Trajectory 114: plaquette = 0.045270, dH = -1.4314e-01, accept = 1, Q = +0.007195, S5 = +7.4125
GPT :     213.811903 s : Trajectory 115: plaquette = 0.050771, dH = -8.6745e-01, accept = 1, Q = -0.080046, S5 = +4.2295
GPT :     215.502975 s : Trajectory 116: plaquette = 0.059614, dH = +8.4347e-01, accept = 1, Q = -0.078049, S5 = -77.3669
GPT :     217.214118 s : Trajectory 117: plaquette = 0.059614, dH = +1.1712e+00, accept = 0, Q = -0.078049, S5 = -29.6999
GPT :     218.919167 s : Trajectory 118: plaquette = 0.055488, dH = +1.9391e-01, accept = 1, Q = +0.101420, S5 = +18.0708
GPT :     220.609136 s : Trajectory 119: plaquette = 0.055415, dH = +7.5559e-01, accept = 1, Q = +0.155219, S5 = +24.4226
GPT :     222.290122 s : Trajectory 120: plaquette = 0.053449, dH = -4.7893e-01, accept = 1, Q = +0.009829, S5 = +16.7366
GPT :     223.980738 s : Trajectory 121: plaquette = 0.056668, dH = +7.2728e-01, accept = 1, Q = +0.058377, S5 = +8.7352
GPT :     225.679194 s : Trajectory 122: plaquette = 0.057226, dH = +7.9294e-01, accept = 1, Q = -0.031702, S5 = +33.9383
GPT :     227.385509 s : Trajectory 123: plaquette = 0.047708, dH = -5.9544e-01, accept = 1, Q = +0.044364, S5 = -32.5713
GPT :     229.082456 s : Trajectory 124: plaquette = 0.047708, dH = +2.1086e+00, accept = 0, Q = +0.044364, S5 = -13.8364
GPT :     230.783840 s : Trajectory 125: plaquette = 0.047708, dH = +6.0018e-01, accept = 0, Q = +0.044364, S5 = -33.0429
GPT :     232.491129 s : Trajectory 126: plaquette = 0.050278, dH = -1.1944e-01, accept = 1, Q = +0.007307, S5 = -1.4279
GPT :     234.196930 s : Trajectory 127: plaquette = 0.043780, dH = +1.5623e-02, accept = 1, Q = -0.072009, S5 = +6.9384
GPT :     235.907264 s : Trajectory 128: plaquette = 0.055023, dH = +1.9621e-01, accept = 1, Q = -0.077822, S5 = +7.2602
GPT :     237.597359 s : Trajectory 129: plaquette = 0.055023, dH = +6.4793e-01, accept = 0, Q = -0.077822, S5 = -10.7389
GPT :     239.293793 s : Trajectory 130: plaquette = 0.057013, dH = +2.7814e-01, accept = 1, Q = -0.063788, S5 = -23.3854
GPT :     240.984884 s : Trajectory 131: plaquette = 0.057013, dH = +1.3220e+00, accept = 0, Q = -0.063788, S5 = +12.8364
GPT :     242.690265 s : Trajectory 132: plaquette = 0.063525, dH = +2.7771e-01, accept = 1, Q = +0.066302, S5 = +1.7221
GPT :     244.381266 s : Trajectory 133: plaquette = 0.063525, dH = +4.3386e-01, accept = 0, Q = +0.066302, S5 = -2.5296
GPT :     246.082292 s : Trajectory 134: plaquette = 0.063525, dH = +4.7423e-01, accept = 0, Q = +0.066302, S5 = -8.2837
GPT :     247.780077 s : Trajectory 135: plaquette = 0.053090, dH = +1.1859e+00, accept = 1, Q = -0.126775, S5 = -5.1081
GPT :     249.500338 s : Trajectory 136: plaquette = 0.053090, dH = +5.2916e-01, accept = 0, Q = -0.126775, S5 = -6.2221
GPT :     251.201798 s : Trajectory 137: plaquette = 0.055560, dH = -4.4001e-01, accept = 1, Q = -0.050751, S5 = +3.2595
GPT :     252.901903 s : Trajectory 138: plaquette = 0.063140, dH = -3.2163e-01, accept = 1, Q = +0.136723, S5 = -2.5465
GPT :     254.579225 s : Trajectory 139: plaquette = 0.063140, dH = +8.3162e-01, accept = 0, Q = +0.136723, S5 = -36.0494
GPT :     256.252415 s : Trajectory 140: plaquette = 0.068680, dH = +5.1546e-02, accept = 1, Q = -0.018874, S5 = -14.2981
GPT :     257.950250 s : Trajectory 141: plaquette = 0.050313, dH = +1.5713e-01, accept = 1, Q = +0.191978, S5 = +25.3945
GPT :     259.659264 s : Trajectory 142: plaquette = 0.055969, dH = -1.9464e+00, accept = 1, Q = -0.128443, S5 = -41.5146
GPT :     261.376556 s : Trajectory 143: plaquette = 0.063443, dH = +1.7511e-01, accept = 1, Q = -0.007206, S5 = +33.9893
GPT :     263.088389 s : Trajectory 144: plaquette = 0.063443, dH = +5.2680e-01, accept = 0, Q = -0.007206, S5 = -36.4395
GPT :     264.791065 s : Trajectory 145: plaquette = 0.066925, dH = +1.0002e+00, accept = 1, Q = +0.015732, S5 = +55.6868
GPT :     266.487343 s : Trajectory 146: plaquette = 0.066925, dH = +1.6091e+00, accept = 0, Q = +0.015732, S5 = -24.6358
GPT :     268.208286 s : Trajectory 147: plaquette = 0.075877, dH = +2.4329e-01, accept = 1, Q = -0.013935, S5 = +4.8880
GPT :     269.935372 s : Trajectory 148: plaquette = 0.067852, dH = +1.1471e+00, accept = 1, Q = +0.021464, S5 = +6.1453
GPT :     271.630925 s : Trajectory 149: plaquette = 0.066851, dH = +3.8843e-01, accept = 1, Q = +0.030074, S5 = +14.0393
GPT :     273.324741 s : Trajectory 150: plaquette = 0.077266, dH = -4.0584e-01, accept = 1, Q = +0.027464, S5 = -11.2868
GPT :     275.052961 s : Trajectory 151: plaquette = 0.058161, dH = +2.5881e-01, accept = 1, Q = +0.114335, S5 = +48.8357
GPT :     276.758082 s : Trajectory 152: plaquette = 0.063865, dH = -6.1729e-01, accept = 1, Q = -0.088787, S5 = -2.4432
GPT :     278.466190 s : Trajectory 153: plaquette = 0.056837, dH = +7.8075e-01, accept = 1, Q = -0.021806, S5 = -7.6150
GPT :     280.157626 s : Trajectory 154: plaquette = 0.061291, dH = +1.5661e-01, accept = 1, Q = -0.040343, S5 = +1.0507
GPT :     281.830763 s : Trajectory 155: plaquette = 0.055089, dH = +4.8695e-01, accept = 1, Q = -0.035784, S5 = +19.7792
GPT :     283.515383 s : Trajectory 156: plaquette = 0.055089, dH = +2.1408e+00, accept = 0, Q = -0.035784, S5 = -7.0190
GPT :     285.201687 s : Trajectory 157: plaquette = 0.063271, dH = +8.2940e-02, accept = 1, Q = +0.053340, S5 = +19.2492
GPT :     286.883430 s : Trajectory 158: plaquette = 0.061843, dH = -5.8159e-01, accept = 1, Q = -0.046741, S5 = +46.2941
GPT :     288.577465 s : Trajectory 159: plaquette = 0.057205, dH = -1.2236e-02, accept = 1, Q = -0.023846, S5 = -11.4511
GPT :     290.271065 s : Trajectory 160: plaquette = 0.057205, dH = +5.4482e-01, accept = 0, Q = -0.023846, S5 = +28.1461
GPT :     291.980371 s : Trajectory 161: plaquette = 0.051238, dH = +1.3139e-01, accept = 1, Q = -0.074398, S5 = -24.5781
GPT :     293.673504 s : Trajectory 162: plaquette = 0.052051, dH = -7.2984e-01, accept = 1, Q = +0.116814, S5 = -10.5641
GPT :     295.374910 s : Trajectory 163: plaquette = 0.046699, dH = +1.0452e-01, accept = 1, Q = +0.095494, S5 = -31.3252
